N, full runtime, Nussinov runtime, traceback runtime
720 ,  126.71150588989258 ,  126.71149897575378 ,  6.9141387939453125e-06
720 ,  128.03184485435486 ,  128.0318329334259 ,  1.1920928955078125e-05
740 ,  141.6183397769928 ,  141.61832690238953 ,  1.2874603271484375e-05
740 ,  138.22589111328125 ,  138.22588300704956 ,  8.106231689453125e-06
740 ,  138.4872817993164 ,  138.4872739315033 ,  7.867813110351562e-06
740 ,  137.66541123390198 ,  137.6654031276703 ,  8.106231689453125e-06
740 ,  138.11970615386963 ,  138.11969780921936 ,  8.344650268554688e-06
740 ,  138.89338898658752 ,  138.89337992668152 ,  9.059906005859375e-06
740 ,  137.43833994865417 ,  137.43833208084106 ,  7.867813110351562e-06
740 ,  137.78095364570618 ,  137.78091168403625 ,  4.1961669921875e-05
740 ,  138.02692937850952 ,  138.02691102027893 ,  1.8358230590820312e-05
740 ,  138.54352712631226 ,  138.54351997375488 ,  7.152557373046875e-06
760 ,  149.6223030090332 ,  149.6222960948944 ,  6.9141387939453125e-06
760 ,  149.495050907135 ,  149.49504399299622 ,  6.9141387939453125e-06
760 ,  149.30148124694824 ,  149.30147314071655 ,  8.106231689453125e-06
760 ,  152.9062216281891 ,  152.90619683265686 ,  2.47955322265625e-05
760 ,  149.0884461402893 ,  149.08843803405762 ,  8.106231689453125e-06
760 ,  149.50454783439636 ,  149.50454092025757 ,  6.9141387939453125e-06
760 ,  149.5726900100708 ,  149.57267785072327 ,  1.2159347534179688e-05
760 ,  148.8668336868286 ,  148.86682677268982 ,  6.9141387939453125e-06
760 ,  149.31199383735657 ,  149.31198596954346 ,  7.867813110351562e-06
760 ,  149.4645652770996 ,  149.46454334259033 ,  2.193450927734375e-05
780 ,  163.58122897148132 ,  163.58122086524963 ,  8.106231689453125e-06
780 ,  162.31489515304565 ,  162.31488823890686 ,  6.9141387939453125e-06
780 ,  161.124361038208 ,  161.1243531703949 ,  7.867813110351562e-06
780 ,  161.64070987701416 ,  161.6406910419464 ,  1.8835067749023438e-05
780 ,  164.77314114570618 ,  164.7731330394745 ,  8.106231689453125e-06
780 ,  161.72748374938965 ,  161.7274718284607 ,  1.1920928955078125e-05
780 ,  161.86189365386963 ,  161.86188578605652 ,  7.867813110351562e-06
780 ,  162.3716459274292 ,  162.3715968132019 ,  4.9114227294921875e-05
780 ,  162.4710671901703 ,  162.47105503082275 ,  1.2159347534179688e-05
780 ,  161.60039901733398 ,  161.6003918647766 ,  7.152557373046875e-06
800 ,  174.9881830215454 ,  174.98817586898804 ,  7.152557373046875e-06
800 ,  174.36979007720947 ,  174.36978316307068 ,  6.9141387939453125e-06
800 ,  175.8620159626007 ,  175.86200785636902 ,  8.106231689453125e-06
800 ,  174.4085991382599 ,  174.40858435630798 ,  1.4781951904296875e-05
800 ,  174.32800149917603 ,  174.32799363136292 ,  7.867813110351562e-06
800 ,  175.48236083984375 ,  175.48235392570496 ,  6.9141387939453125e-06
800 ,  174.13615202903748 ,  174.13613510131836 ,  1.6927719116210938e-05
800 ,  176.67047691345215 ,  176.67046785354614 ,  9.059906005859375e-06
800 ,  179.1363708972931 ,  179.13636207580566 ,  8.821487426757812e-06
800 ,  175.04332494735718 ,  175.0433168411255 ,  8.106231689453125e-06
820 ,  189.43441486358643 ,  189.43440294265747 ,  1.1920928955078125e-05
820 ,  191.53487491607666 ,  191.53486800193787 ,  6.9141387939453125e-06
820 ,  192.05911779403687 ,  192.0591058731079 ,  1.1920928955078125e-05
820 ,  188.45639181137085 ,  188.45635676383972 ,  3.504753112792969e-05
820 ,  187.48343420028687 ,  187.48342204093933 ,  1.2159347534179688e-05
820 ,  187.9525032043457 ,  187.9523892402649 ,  0.00011396408081054688
820 ,  188.35361981391907 ,  188.35361170768738 ,  8.106231689453125e-06
820 ,  188.60009694099426 ,  188.60009002685547 ,  6.9141387939453125e-06
820 ,  190.7797999382019 ,  190.77979183197021 ,  8.106231689453125e-06
820 ,  189.09436297416687 ,  189.09435510635376 ,  7.867813110351562e-06
840 ,  202.9252688884735 ,  202.9252610206604 ,  7.867813110351562e-06
840 ,  202.17387676239014 ,  202.17386889457703 ,  7.867813110351562e-06
840 ,  202.30858421325684 ,  202.30857014656067 ,  1.4066696166992188e-05
840 ,  201.88872003555298 ,  201.8887119293213 ,  8.106231689453125e-06
840 ,  201.4795219898224 ,  201.47951292991638 ,  9.059906005859375e-06
840 ,  202.44414687156677 ,  202.44413900375366 ,  7.867813110351562e-06
840 ,  205.6632297039032 ,  205.6632218360901 ,  7.867813110351562e-06
840 ,  205.00554037094116 ,  205.0055320262909 ,  8.344650268554688e-06
840 ,  202.13105130195618 ,  202.1310431957245 ,  8.106231689453125e-06
840 ,  202.4548168182373 ,  202.45479488372803 ,  2.193450927734375e-05
860 ,  219.3153908252716 ,  219.3153839111328 ,  6.9141387939453125e-06
860 ,  218.8628180027008 ,  218.862811088562 ,  6.9141387939453125e-06
860 ,  217.49205803871155 ,  217.49205088615417 ,  7.152557373046875e-06
860 ,  216.89946603775024 ,  216.89944410324097 ,  2.193450927734375e-05
860 ,  218.47500109672546 ,  218.47499322891235 ,  7.867813110351562e-06
860 ,  219.41886687278748 ,  219.41885900497437 ,  7.867813110351562e-06
860 ,  217.4841582775116 ,  217.48413515090942 ,  2.3126602172851562e-05
860 ,  217.6454291343689 ,  217.64540696144104 ,  2.2172927856445312e-05
860 ,  219.06580710411072 ,  219.06580018997192 ,  6.9141387939453125e-06
860 ,  219.3707036972046 ,  219.37067580223083 ,  2.7894973754882812e-05
880 ,  247.6173391342163 ,  247.617329120636 ,  1.0013580322265625e-05
880 ,  238.585129737854 ,  238.58510780334473 ,  2.193450927734375e-05
880 ,  255.46528697013855 ,  255.46527791023254 ,  9.059906005859375e-06
900 ,  270.56718492507935 ,  270.56702709198 ,  0.00015783309936523438
900 ,  544.9974820613861 ,  544.9974310398102 ,  5.1021575927734375e-05
900 ,  361.190904378891 ,  361.1908960342407 ,  8.344650268554688e-06
920 ,  269.0902450084686 ,  269.0902328491211 ,  1.2159347534179688e-05
920 ,  272.7300851345062 ,  272.7300741672516 ,  1.0967254638671875e-05
940 ,  295.2989730834961 ,  295.2989459037781 ,  2.7179718017578125e-05
940 ,  312.61250591278076 ,  312.6124858856201 ,  2.002716064453125e-05
940 ,  329.24685406684875 ,  329.24683594703674 ,  1.811981201171875e-05
960 ,  391.7887272834778 ,  391.7887182235718 ,  9.059906005859375e-06
960 ,  406.55409693717957 ,  406.55408096313477 ,  1.5974044799804688e-05
960 ,  432.1172652244568 ,  432.11725401878357 ,  1.1205673217773438e-05
980 ,  485.0722110271454 ,  485.07220101356506 ,  1.0013580322265625e-05
980 ,  333.02419686317444 ,  333.02416491508484 ,  3.1948089599609375e-05
980 ,  352.09598898887634 ,  352.09597516059875 ,  1.3828277587890625e-05
980 ,  320.11779499053955 ,  320.1177830696106 ,  1.1920928955078125e-05
980 ,  318.90908336639404 ,  318.90905022621155 ,  3.314018249511719e-05
1000 ,  340.3354649543762 ,  340.3354570865631 ,  7.867813110351562e-06
1000 ,  340.510360956192 ,  340.5103540420532 ,  6.9141387939453125e-06
1000 ,  352.3064112663269 ,  352.3064022064209 ,  9.059906005859375e-06
1020 ,  361.7076008319855 ,  361.7075939178467 ,  6.9141387939453125e-06
1020 ,  360.9807710647583 ,  360.9807620048523 ,  9.059906005859375e-06
1020 ,  367.94020795822144 ,  367.940181016922 ,  2.6941299438476562e-05
1020 ,  356.40665197372437 ,  356.40664291381836 ,  9.059906005859375e-06
1020 ,  357.118115901947 ,  357.1181080341339 ,  7.867813110351562e-06
1040 ,  378.02408170700073 ,  378.0240750312805 ,  6.67572021484375e-06
1040 ,  379.5658800601959 ,  379.56587195396423 ,  8.106231689453125e-06
1040 ,  375.8926270008087 ,  375.8926200866699 ,  6.9141387939453125e-06
1060 ,  399.3058214187622 ,  399.30581307411194 ,  8.344650268554688e-06
1060 ,  399.86640310287476 ,  399.8663899898529 ,  1.3113021850585938e-05
1060 ,  399.745876789093 ,  399.7458686828613 ,  8.106231689453125e-06
1080 ,  422.8950181007385 ,  422.8950102329254 ,  7.867813110351562e-06
1080 ,  429.39281487464905 ,  429.39280700683594 ,  7.867813110351562e-06
1080 ,  425.5579152107239 ,  425.5579068660736 ,  8.344650268554688e-06
1100 ,  445.67689990997314 ,  445.6768000125885 ,  9.989738464355469e-05
1100 ,  447.4933190345764 ,  447.4933109283447 ,  8.106231689453125e-06
1100 ,  445.67701411247253 ,  445.67700719833374 ,  6.9141387939453125e-06
1120 ,  472.21347522735596 ,  472.2134521007538 ,  2.3126602172851562e-05
1120 ,  476.25628781318665 ,  476.2562806606293 ,  7.152557373046875e-06
1120 ,  474.50682950019836 ,  474.5068211555481 ,  8.344650268554688e-06
1140 ,  498.6626362800598 ,  498.66262793540955 ,  8.344650268554688e-06
1140 ,  498.5751359462738 ,  498.575129032135 ,  6.9141387939453125e-06
1140 ,  499.6420078277588 ,  499.6419999599457 ,  7.867813110351562e-06
1160 ,  525.5671508312225 ,  525.5671427249908 ,  8.106231689453125e-06
1160 ,  525.8612778186798 ,  525.861270904541 ,  6.9141387939453125e-06
1160 ,  524.7774369716644 ,  524.7774291038513 ,  7.867813110351562e-06
